TYPE,RC,Site,MRBTS_Id,MRBTS_Name,NRBTS_Name,NRBTS_Id,LNBTS_Name,LNBTS_Id,RNC_Name,RNC_Id,WBTS_Name,WBTS_Id,BSC_Name,BSC_Id,BCF_Name,BCF_Id,SMOD,BBMOD,RMOD_5G,RMOD_LTE,RMOD_3G,RMOD_2G,RMOD_RFS_SA,TECH_RFS_SA,creation_date
GSM SA,rc5,SP00001,,,,,,,,,,,BASUB,374498,SP00001G100,1820,ESMA,,,,,,,,7/23/24
GSM SA,rc7,ST00043,,,,,,,,,,,BCORQ,359707,ST00043G100,299,BOIA,BB2F+BB2F,,,,TSTB-1/TSTB-2/TSTB-4,,,7/23/24
GSM SA,rc7,ST00052,,,,,,,,,,,BCORQ,359707,ST00052G100,303,BOIA,BB2E+BB2F,,,,TSTB-1/TSTB-2,,,7/23/24
GSM SA,rc7,ST00073,,,,,,,,,,,BCORQ,359707,ST00073G100,322,BOIA,BB2F+BB2F,,,,TSTB-1/TSTB-2/TSTB-3/TSTB-4,,,7/23/24
GSM SA,rc7,ST00171,,,,,,,,,,,BCORQ,359707,ST00171G100,332,,,,,,,,,7/23/24
GSM SA,rc7,TE00STC,,,,,,,,,,,BCORP,405957,TE00STCO217,2173,,,,,,,,,7/23/24
GSM SA,rc5,TF00012,,,,,,,,,,,BGRA3,364047,TF00012G100,31,BOIA,BB2E+BB2F,,,,TSTB-2/TSTB-4,,,7/23/24
GSM SA,rc5,TF00023,,,,,,,,,,,BGRA3,364047,TF00023G100,55,BOIA,BB2F,,,,TSTB-1/TSTB-2,,,7/23/24
GSM SA,rc7,TU00115,,,,,,,,,,,BCORQ,359707,TU00115G100,356,BOIA,BB2E+BB2F+BB2F+BB2F+BB2F,,,,TSTB-4/TSTB-10/TSTB-1/TSTB-2/TSTB-3/TSTB-5/TSTB-6/TSTB-9,,,7/23/24
SRAN/LTE,rc5,AM00002,15523,AM00002GUL-15523,,,AM00002L100,10014,RASU4,2294,AM00002U100,5154,BASUB,374498,AM00002G100,1349,ASIA,ABIA+ABIA,,FRPA-3,FXFC-1,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AM00003,15513,AM00003L-15513,,,AM00003L100,10003,,,,,,,,,ASIA,ABIA,,FRPA-1,,,,,7/23/24
SRAN/LTE,rc5,AM00003,30120,AM00003GU-30120,,,,,RASU4,2294,AM00003U100,5136,BASUB,374498,AM00003G100,106,FSMF,FBBA+FBBA,,,FXFA-1,FXFA-1,,,7/23/24
SRAN/LTE,rc5,AM00004,15178,AM00004GUL-15178,,,AM00004L100,567,RASU4,2294,AM00004U100,9353,BASUB,374498,AM00004G100,1229,ASIA,ABIA+ABIA,,FRIJ-2/FRIJ-3/FRIJ-4/FRPA-5,FXFC-1,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AM00005,15017,AM00005GUL-15017,,,AM00005L100,423,RASU4,2294,AM00005U100,9325,BASUB,374498,AM00005G100,79,ASIA,ABIA+ABIA+ABIA,,FRIJ-1/FRIJ-2/FRIJ-3/FRPA-5,FXFA-4,FXFA-4,,,7/23/24
SRAN/LTE,rc5,AM00006,15512,AM00006GUL-15512,,,AM00006L100,10002,RASU4,2294,AM00006U100,5137,BASUB,374498,AM00006G100,114,ASIA,ABIA+ABIA,,FRPA-2,FXFC-1,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AM00007,15312,AM00007GUL-15312,,,AM00007L100,10009,RASU4,2294,AM00007U100,8001,BASUB,374498,AM00007G100,121,ASIA,ABIA+ABIA,,FRPA-2,FXFA-1,FXFA-1,,,7/23/24
SRAN/LTE,rc5,AM00008,16071,AM00008GL-16071,,,AM00008L100,168,,,,,BASUB,374498,AM00008G100,1730,ASIA,ABIA+ABIA,,FRIG-2/FRIG-3/FRIG-4/FRPA-5,,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AM00009,16269,AM00009GU-16269,,,,,RASU4,2294,AM00009U100,8641,BASUB,374498,AM00009G100,1736,FSMF,FBBA+FBBA,,,FXFC-1,FXFA-2,,,7/23/24
SRAN/LTE,rc5,AM00009,10188,AM00009L100,,,AM00009L100,188,,,,,,,,,FSMF,FBBC,,FRIG-1/FRIG-2/FRIG-3,,,,,7/23/24
SRAN/LTE,rc5,AM00010,16191,AM00010GU-16191,,,,,RASU4,2294,AM00010U100,8604,BASUB,374498,AM00010G100,1742,FSMF,FBBA+FBBA,,,FXFC-1/FXFC-2,FXFC-3,,,7/23/24
SRAN/LTE,rc5,AM00010,10299,AM00010L100,,,AM00010L100,299,,,,,,,,,ASIA,ABIA,,FRIJ-1/FRIJ-2/FRIJ-3,,,,,7/23/24
SRAN/LTE,rc5,AM00011,16178,AM00011GL-16178,,,AM00011L100,300,,,,,BASUB,374498,AM00011G100,1748,ASIA,ABIA+ABIA,,FRPA-6/FRIJ-2/FRIJ-3/FRIJ-4/FRPA-5,,FXFA-1,,,7/23/24
SRAN/LTE,rc5,AM00012,15667,AM00012GU-15667,,,,,RASU4,2294,AM00012U100,8621,BASUB,374498,AM00012G100,1754,FSMF,FBBA+FBBA,,,FXFC-1/FXFC-2,FXFC-3,,,7/23/24
SRAN/LTE,rc5,AM00012,10173,AM00012L100,,,AM00012L100,173,,,,,,,,,FSMF,FBBC,,FRIG-1/FRIG-2/FRIG-3,,,,,7/23/24
SRAN/LTE,rc5,AM00014,15032,AM00014GUL-15032,,,AM00014L100,444,RASU4,2294,AM00014U100,9118,BASUB,374498,AM00014G100,261,ASIA,ABIA+ABIA,,FRIJ-1/FRIJ-2/FRIJ-3/FRPA-7,FXFA-4/FXFA-5,FXFA-6,,,7/23/24
SRAN/LTE,rc5,AM00015,15038,AM00015GUL-15038,,,AM00015L100,445,RASU4,2294,AM00015U100,9269,BASUB,374498,AM00015G100,267,ASIA,ABIA+ABIA,,FRIJ-2/FRIJ-3/FRIJ-4/AHPB-5/AHPB-6,FXFC-1,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AM00016,15030,AM00016GUL-15030,,,AM00016L100,442,RASU4,2294,AM00016U100,8873,BASUB,374498,AM00016G100,225,ASIA,ABIA+ABIA+ABIA,,FRIJ-1/FRIJ-2/FRIJ-3/FRPA-7,FXFC-4/FXFC-5,FXFA-6,,,7/23/24
SRAN/LTE,rc5,AM00017,15023,AM00017UL-15023,,,AM00017L100,433,RASU4,2294,AM00017U100,8182,,,,,ASIA,ABIA+ABIA+ABIA,,FRIJ-1/FRIJ-2/FRIJ-3/FRPA-6,FXFC-4/FXFC-5,,,,7/23/24
SRAN/LTE,rc5,AM00018,15509,AM00018UL-15509,,,AM00018L100,10878,RASU4,2294,AM00018U100,5129,,,,,ASIA,ABIA,,FRPA-2,FXFC-1,,,,7/23/24
SRAN/LTE,rc5,AM00021,15417,AM00021GL-15417,,,AM00021L100,10799,,,,,BASUB,374498,AM00021G100,2512,ASIA,ABIA,,FRPA-2,,FXFA-1,,,7/23/24
SRAN/LTE,rc5,AM00024,16179,AM00024GL-16179,,,AM00024L100,289,,,,,BASUB,374498,AM00024G100,1724,ASIA,ABIA+ABIA,,FRIJ-2/FRIJ-3/FRIJ-4/FRPA-5,,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AM00025,15419,AM00025GL-15419,,,AM00025L100,10804,,,,,BASUB,374498,AM00025G100,2524,ASIA,ABIA,,FRPA-2,,FXFA-1,,,7/23/24
SRAN/LTE,rc5,AP00001,10317,AP00001L100,,,AP00001L100,317,,,,,,,,,ASIA,ABIA,,FRIJ-1/FRIJ-2/FRIJ-3,,,,,7/23/24
SRAN/LTE,rc5,AP00002,15065,AP00002GUL-15065,,,AP00002L100,483,RASU4,2294,AP00002U100,5138,BASUB,374498,AP00002G100,375,ASIA,ABIA+ABIA,,FRIJ-1/FRIJ-2/FRIJ-3,FXFC-4,FXFC-4,,,7/23/24
SRAN/LTE,rc5,AP00003,15719,AP00003GUL-15719,,,AP00003L100,10176,RASU4,2294,AP00003U100,9014,BASUB,374498,AP00003G100,1869,ASIB,ABIA+ABIA,,AHPB-3/AHPB-4,FXFA-2,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00004,16015,AP00004GU-16015,,,,,RASU4,2294,AP00004U100,8398,BASUB,374498,AP00004G100,1562,FSMF,FBBA,,,FXFA-1,FXFA-1,,,7/23/24
SRAN/LTE,rc5,AP00005,15318,AP00005GU-15318,,,,,RASU4,2294,AP00005U100,2020,BASUB,374498,AP00005G100,2796,FSMF,FBBA,,,FXFC-1,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00006,15319,AP00006GU-15319,,,,,RASU4,2294,AP00006U100,2021,BASUB,374498,AP00006G100,2709,FSMF,FBBA,,,FXFA-1,FXFA-1,,,7/23/24
SRAN/LTE,rc5,AP00008,15005,AP00008GUL-15005,,,AP00008L100,388,RASU4,2294,AP00008U100,8799,BASUB,374498,AP00008G100,49,ASIA,ABIA+ABIA,,FRIJ-1/FRIJ-2/FRIJ-3,FXFC-4,FXFC-5,,,7/23/24
SRAN/LTE,rc5,AP00009,15716,AP00009GUL-15716,,,AP00009L100,10171,RASU4,2294,AP00009U100,9016,BASUB,374498,AP00009G100,1875,ASIB,ABIA+ABIA,,AHPB-3/AHPB-4,FXFA-2,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00010,15074,AP00010GUL-15074,,,AP00010L100,484,RASU4,2294,AP00010U100,9017,BASUB,374498,AP00010G100,381,ASIA,ABIA+ABIA,,FRIJ-1/FRIJ-2/FRIJ-3,FXFA-4,FXFA-5,,,7/23/24
SRAN/LTE,rc5,AP00011,18069,AP00011GUL-18069,,,AP00011L100,361,RASU4,2294,AP00011U100,8898,BASUB,374498,AP00011G100,16,ASIA,ABIA+ABIA,,FRIJ-2/FRIJ-3/FRIJ-4/AHPB-5/AHPB-6,FXFC-1,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00012,15029,AP00012GUL-15029,,,AP00012L100,441,RASU4,2294,AP00012U100,8949,BASUB,374498,AP00012G100,255,ASIA,ABIA+ABIA,,AHPB-4/AHPB-3,FXFA-2,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00013,16184,AP00013GUL-16184,,,AP00013L100,269,RASU4,2294,AP00013U100,8704,BASUB,374498,AP00013G100,2878,ASIA,ABIA+ABIA,,FRIJ-3/FRIJ-4/FRIJ-5/AHPB-6/AHPB-7,FXFC-2,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00014,16164,AP00014GU-16164,,,,,RASU4,2294,AP00014U100,8705,BASUB,374498,AP00014G100,2836,FSMF,FBBA+FBBA,,,FXFC-1/FXFC-3,FXFC-2,,,7/23/24
SRAN/LTE,rc5,AP00014,10195,AP00014L100,,,AP00014L100,195,,,,,,,,,FSMF,FBBC,,FRIJ-1/FRIJ-2/FRIJ-3,,,,,7/23/24
SRAN/LTE,rc5,AP00015,15586,AP00015GUL-15586,,,AP00015L100,10901,RASU4,2294,AP00015U100,8706,BASUB,374498,AP00015G100,1005,ASIA,ABIA+ABIA,,FRIJ-4/FRIJ-5/FRIJ-6,FXFC-2/FXFC-3,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00016,16107,AP00016GL-16107,,,AP00016L100,171,,,,,BASUB,374498,AP00016G100,2772,ASIA,ABIA+ABIA,,FRIG-2/FRIG-3/FRIG-4/FRPA-5,,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00017,15062,AP00017GUL-15062,,,AP00017L100,472,RASU4,2294,AP00017U100,9018,BASUB,374498,AP00017G100,345,ASIA,ABIA+ABIA,,FRIJ-3/FRIJ-4/FRIJ-5/AHFIG-6,FXFA-2/AHFIG-6,FXFA-1/AHFIG-6,,,7/23/24
SRAN/LTE,rc5,AP00018,16154,AP00018GU-16154,,,,,RASU4,2294,AP00018U100,8715,BASUB,374498,AP00018G100,2818,FSMF,FBBA+FBBA,,,FXFC-1/FXFC-3,FXFC-2,,,7/23/24
SRAN/LTE,rc5,AP00018,10035,AP00018L100,,,AP00018L100,35,,,,,,,,,FSMF,FBBA,,FRIG-1/FRIG-2/FRIG-3,,,,,7/23/24
SRAN/LTE,rc5,AP00020,16292,AP00020GL-16292,,,AP00020L100,16292,,,,,BASUB,374498,AP00020G100,1361,ASIA,ABIA,,AHPB-2/AHPB-3,,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00021,15461,AP00021GUL-15461,,,AP00021L100,10842,RASU4,2294,AP00021U100,9019,BASUB,374498,AP00021G100,2638,ASIA,ABIA+ABIA,,FRPA-3,FXFC-2,FXFA-1,,,7/23/24
SRAN/LTE,rc5,AP00022,15094,AP00022GUL-15094,,,AP00022L100,510,RASU4,2294,AP00022U100,8899,BASUB,374498,AP00022G100,447,ASIA,ABIA+ABIA+ABIA,,FRIJ-4/FRIJ-5/FRIJ-6/AHPB-7/AHPB-8,FXFC-2/FXFC-3,FXFA-1,,,7/23/24
SRAN/LTE,rc5,AP00023,16106,AP00023GUL-16106,,,AP00023L100,148,RASU4,2294,AP00023U100,8737,BASUB,374498,AP00023G100,2926,ASIB,ABIA+ABIA,,FRIG-4/FRIG-5/AHPB-6/AHPB-7/FRIG-3,FXFC-2,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00025,10079,AP00025L100,,,AP00025L100,79,,,,,,,,,FSMF,FBBA,,FRIG-3/FRIG-1/FRIG-2,,,,,7/23/24
SRAN/LTE,rc5,AP00025,15350,AP00025GU-15350,,,,,RASU4,2294,AP00025U100,8708,BASUB,374498,AP00025G100,193,FSMF,FBBA+FBBA,,,FXFA-2/FXFA-3,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00026,16062,AP00026GL-16062,,,AP00026L100,169,,,,,BASUB,374498,AP00026G100,2724,ASIA,ABIA+ABIA,,FRIG-1/FRIG-2/FRIG-3/FRPA-4,,FXFC-5,,,7/23/24
SRAN/LTE,rc5,AP00027,18075,AP00027GUL-18075,,,AP00027L100,362,RASU4,2294,AP00027U100,8746,BASUB,374498,AP00027G100,19,ASIA,ABIA+ABIA+ABIA,,AHPB-4/AHPB-5,FXFA-2/FXFA-3,FXFA-1,,,7/23/24
SRAN/LTE,rc5,AP00028,16081,AP00028GUL-16081,,,AP00028L100,144,RASU4,2294,AP00028U100,8710,BASUB,374498,AP00028G100,2760,ASIA,ABIA+ABIA+ABIA,,FRIG-3/FRIG-4/FRIG-5/FRPA-6/FXFC-1,FXFC-2/FXFC-7,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00029,16063,AP00029GL-16063,,,AP00029L100,36,,,,,BASUB,374498,AP00029G100,2748,ASIA,ABIA+ABIA,,FRIG-2/FRIG-3/FRIG-4/AHPB-5/AHPB-6,,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00030,10037,AP00030L100,,,AP00030L100,37,,,,,,,,,FSMF,FBBA,,FRIG-1/FRIG-2/FRIG-3,,,,,7/23/24
SRAN/LTE,rc5,AP00031,16160,AP00031GU-16160,,,,,RASU4,2294,AP00031U100,8713,BASUB,374498,AP00031G100,2824,FSMF,FBBA+FBBA,,,FXFC-2/FXFC-3,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00031,10038,AP00031L100,,,AP00031L100,38,,,,,,,,,FSMF,FBBA,,FRIG-1/FRIG-2/FRIG-3,,,,,7/23/24
SRAN/LTE,rc5,AP00034,17718,AP00034GUL-17718,,,AP00034L100,10718,RASU4,2294,AP00034U100,8718,BASUB,374498,AP00034G100,145,ASIA,ABIA+ABIA,,FRIJ-4/FRIJ-5/FRIJ-6/AHPB-7/AHPB-8,FXFC-2/FXFC-3,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00035,15084,AP00035GUL-15084,,,AP00035L100,497,RASU4,2294,AP00035U100,8900,BASUB,374498,AP00035G100,465,ASIA,ABIA+ABIA,,FRPA-6/FRIJ-1/FRIJ-2/FRIJ-3,FXFC-4,FXFA-5,,,7/23/24
SRAN/LTE,rc5,AP00037,16271,AP00037GU-16271,,,,,RASU4,2294,AP00037U100,8701,BASUB,374498,AP00037G100,1947,FSMF,FBBA+FBBA,,,FXFC-1/FXFC-2,FXFC-3,,,7/23/24
SRAN/LTE,rc5,AP00037,10199,AP00037L100,,,AP00037L100,199,,,,,,,,,FSMF,FBBC,,FRIJ-1/FRIJ-2/FRIJ-3,,,,,7/23/24
SRAN/LTE,rc5,AP00038,15463,AP00038GUL-15463,,,AP00038L100,10844,RASU4,2294,AP00038U100,8702,BASUB,374498,AP00038G100,2651,ASIA,ABIA+ABIA,,FRIJ-4/FRIJ-5/FRIJ-6,FXFC-2/FXFC-3,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00039,15004,AP00039GUL-15004,,,AP00039L100,413,RASU4,2294,AP00039U100,8703,BASUB,374498,AP00039G100,61,ASIA,ABIA+ABIA,,FRIJ-4/FRIJ-5/FRIJ-6/AHPB-7/AHPB-8,FXFC-2/FXFC-3,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00040,16057,AP00040GUL-16057,,,AP00040L100,135,RASU4,2294,AP00040U100,8749,BASUB,374498,AP00040G100,2560,ASIA,ABIA+ABIA,,FRIG-2/FRIG-3/FRIG-4/AHPB-5/AHPB-8,FXFC-6/FXFC-7,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00041,16070,AP00041L-16070,,,AP00041L100,136,,,,,BASUB,374498,AP00041G100,2754,ASIA,ABIA+ABIA,,FXFA-1/FRIG-2/FRIG-3/FRIG-4/FRPA-5,,FXFA-1,,,7/23/24
SRAN/LTE,rc5,AP00042,10039,AP00042L100,,,AP00042L100,39,,,,,,,,,FSMF,FBBA,,FRIG-1/FRIG-2/FRIG-3,,,,,7/23/24
SRAN/LTE,rc5,AP00042,16129,AP00042GU-16129,,,,,RASU4,2294,AP00042U100,8783,BASUB,374498,AP00042G100,2800,FSMF,FBBA+FBBA,,,FXFC-1/FXFC-2,FXFC-3,,,7/23/24
SRAN/LTE,rc5,AP00044,15089,AP00044GUL-15089,,,AP00044L100,509,RASU4,2294,AP00044U100,8736,BASUB,374498,AP00044G100,441,ASIA,ABIA+ABIA,,FRIJ-3/FRIJ-4/FRIJ-5/AHPB-6/AHPB-7,FXFC-2,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00045,16163,AP00045GU-16163,,,,,RASU4,2294,AP00045U100,8763,BASUB,374498,AP00045G100,2830,FSMF,FBBA+FBBA,,,FXFC-2/FXFC-3,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00045,10198,AP00045L100,,,AP00045L100,198,,,,,,,,,FSMF,FBBC+FBBC,,FRIJ-1/FRIJ-2/FRIJ-3/FRPA-5,,,,,7/23/24
SRAN/LTE,rc5,AP00047,10139,AP00047L100,,,AP00047L100,139,,,,,,,,,FSMF,FBBA,,FRIG-1/FRIG-2/FRIG-3,,,,,7/23/24
SRAN/LTE,rc5,AP00049,16165,AP00049GU-16165,,,,,RASU4,2294,AP00049U100,8735,BASUB,374498,AP00049G100,2842,FSMF,FBBA+FBBA,,,FXFA-1/FXFC-3,FXFC-2,,,7/23/24
SRAN/LTE,rc5,AP00049,10270,AP00049L100,,,AP00049L100,270,,,,,,,,,ASIA,ABIA,,FRIJ-1/FRIJ-2/FRIJ-3/FHPD-4/FHPD-5/FHPD-6,,,,,7/23/24
SRAN/LTE,rc5,AP00051,16176,AP00051GU-16176,,,,,RASU4,2294,AP00051U100,8764,BASUB,374498,AP00051G100,2860,FSMF,FBBA+FBBA,,,FXFA-1/FXFA-2,FXFC-3,,,7/23/24
SRAN/LTE,rc5,AP00051,10271,AP00051L100,,,AP00051L100,271,,,,,,,,,ASIA,ABIA,,FRIJ-1/FRIJ-2/FRIJ-3,,,,,7/23/24
SRAN/LTE,rc5,AP00052,15655,AP00052GL-15655,,,AP00052L100,14655,,,,,BASUB,374498,AP00052G100,492,ASIA,ABIA,,FRIJ-2/FRIJ-3/FRIJ-4,,FXFA-1,,,7/23/24
SRAN/LTE,rc5,AP00053,15481,AP00053UL-15481,,,AP00053L100,10860,RASU4,2294,AP00053U100,9361,,,,,ASIA,ABIA,,FRIJ-2/FRIJ-3,FXFA-1,,,,7/23/24
SRAN/LTE,rc5,AP00054,15097,AP00054GUL-15097,,,AP00054L100,514,RASU4,2294,AP00054U100,8830,BASUB,374498,AP00054G100,477,ASIA,ABIA+ABIA,,FRIJ-1/FRIJ-2/FRIJ-3,FXFC-4,FXFC-5,,,7/23/24
SRAN/LTE,rc5,AP00056,16180,AP00056GU-16180,,,,,RASU4,2294,AP00056U100,8751,BASUB,374498,AP00056G100,2866,FSMF,FBBA+FBBA,,,FXFC-1/FXFC-2,FXFC-3,,,7/23/24
SRAN/LTE,rc5,AP00056,10041,AP00056L-10041,,,AP00056L100,41,,,,,,,,,ASIB,ABIA,,FRIG-1/FRIG-2/FRIG-3/AHPB-4/AHPB-5,,,,,7/23/24
SRAN/LTE,rc5,AP00057,15085,AP00057GUL-15085,,,AP00057L100,496,RASU4,2294,AP00057U100,8324,BASUB,374498,AP00057G100,453,ASIA,ABIA+ABIA,,FRIJ-2/FRIJ-3/FRIJ-4,FXFC-1,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00058,15090,AP00058GUL-15090,,,AP00058L100,508,RASU4,2294,AP00058U100,8311,BASUB,374498,AP00058G100,435,ASIA,ABIA+ABIA,,FRIJ-1/FRIJ-2/FRIJ-3,FXFC-4,FXFC-5,,,7/23/24
SRAN/LTE,rc5,AP00059,15696,AP00059GUL-15696,,,AP00059L100,10149,RASU4,2294,AP00059U100,5209,BASUB,374498,AP00059G100,2007,ASIB,ABIA+ABIA,,AHPB-2/AHPB-3,FXFC-1,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00060,15697,AP00060GUL-15697,,,AP00060L100,10150,RASU4,2294,AP00060U100,5143,BASUB,374498,AP00060G100,2013,ASIB,ABIA+ABIA,,AHPB-3/AHPB-4,FXFC-2,FXFA-1,,,7/23/24
SRAN/LTE,rc5,AP00063,16190,AP00063GL-16190,,,AP00063L100,172,,,,,BASUB,374498,AP00063G100,2896,ASIA,ABIA+ABIA,,FRIG-2/FRIG-3/FRIG-4/FRPA-5,,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00064,10150,AP00064L100,,,AP00064L100,150,,,,,,,,,FSMF,FBBA,,FRIG-1/FRIG-2/FRIG-3,,,,,7/23/24
SRAN/LTE,rc5,AP00064,15398,AP00064GU-15398,,,,,RASU4,2294,AP00064U100,8765,BASUB,374498,AP00064G100,110,FSMF,FBBA+FBBA,,,FXFC-1,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00065,15007,AP00065GUL-15007,,,AP00065L100,434,RASU4,2294,AP00065U100,8801,BASUB,374498,AP00065G100,237,ASIA,ABIA+ABIA,,FRIJ-4/FRIJ-5/FRIJ-6/AHPB-7/AHPB-8,FXFC-2/FXFC-3,FXFA-1,,,7/23/24
SRAN/LTE,rc5,AP00066,16185,AP00066GU-16185,,,,,RASU4,2294,AP00066U100,8766,BASUB,374498,AP00066G100,2884,FSMF,FBBA+FBBA,,,FXFC-2/FXFC-3,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00066,10272,AP00066L100,,,AP00066L100,272,,,,,,,,,ASIA,ABIA,,FRIJ-1/FRIG-2/FRIJ-3/FHPD-4/FHPD-5/FHPD-6,,,,,7/23/24
SRAN/LTE,rc5,AP00067,16130,AP00067GU-16130,,,,,RASU4,2294,AP00067U100,8767,BASUB,374498,AP00067G100,2806,FSMF,FBBA+FBBA,,,FXFC-1/FXFC-2,FXFA-3,,,7/23/24
SRAN/LTE,rc5,AP00067,10138,AP00067L100,,,AP00067L100,138,,,,,,,,,FSMF,FBBA,,FRIG-1/FRIG-2/FRIG-3,,,,,7/23/24
SRAN/LTE,rc5,AP00068,10141,AP00068L100,,,AP00068L100,141,,,,,,,,,FSMF,FBBA,,FRIG-3/FRIG-1/FRIG-2,,,,,7/23/24
SRAN/LTE,rc5,AP00068,15311,AP00068GU-15311,,,,,RASU4,2294,AP00068U100,8768,BASUB,374498,AP00068G100,296,FSMF,FBBA+FBBA,,,FXFC-1,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00069,15171,AP00069GUL-15171,,,AP00069L100,546,RASU4,2294,AP00069U100,8769,BASUB,374498,AP00069G100,1223,ASIA,ABIA+ABIA,,FRIJ-1/FRIJ-2/FRIJ-3,FXFC-4/FXFC-5,FXFC-6,,,7/23/24
SRAN/LTE,rc5,AP00070,15479,AP00070GUL-15479,,,AP00070L100,10859,RASU4,2294,AP00070U100,8770,BASUB,374498,AP00070G100,2742,ASIA,ABIA+ABIA,,FRIJ-4/FRIJ-5/FRIJ-6,FXFC-2/FXFC-3,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00071,15459,AP00071GUL-15459,,,AP00071L100,10841,RASU4,2294,AP00071U100,8771,BASUB,374498,AP00071G100,2632,ASIA,ABIA+ABIA,,FRIJ-3/FRIJ-4/FRIJ-5,FXFC-1,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00072,16096,AP00072GU-16096,,,,,RASU4,2294,AP00072U100,8869,BASUB,374498,AP00072G100,2766,FSMF,FBBA+FBBA,,,FXFC-1/FXFC-2/FXFC-3,FXFC-4,,,7/23/24
SRAN/LTE,rc5,AP00072,10083,AP00072L100,,,AP00072L100,83,,,,,,,,,FSMF,FBBA,,FRIG-1/FRIG-2/FRIG-3,,,,,7/23/24
SRAN/LTE,rc5,AP00075,15682,AP00075GUL-15682,,,AP00075L100,10135,RASU4,2294,AP00075U100,9023,BASUB,374498,AP00075G100,2073,ASIB,ABIA+ABIA,,AHPB-3/AHPB-4,FXFC-2,FXFA-1,,,7/23/24
SRAN/LTE,rc5,AP00078,15428,AP00078GUL-15428,,,AP00078L100,10815,RASU4,2294,AP00078U100,9024,BASUB,374498,AP00078G100,2566,ASIA,ABIA+ABIA,,AHPB-3/AHPB-4,FXFC-2,FXFA-1,,,7/23/24
SRAN/LTE,rc5,AP00079,15066,AP00079GUL-15066,,,AP00079L100,478,RASU4,2294,AP00079U100,5139,BASUB,374498,AP00079G100,387,ASIA,ABIA+ABIA,,FRIJ-2/AHPB-6/FRIJ-3/FRIJ-4/AHPB-5,FXFC-1,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00080,15715,AP00080GUL-15715,,,AP00080L100,10170,RASU4,2294,AP00080U100,8986,BASUB,374498,AP00080G100,2097,ASIB,ABIA+ABIA,,AHPB-2/AHPB-3,FXFC-1,FXFC-1,,,7/23/24
SRAN/LTE,rc5,AP00081,15472,AP00081UL-15472,,,AP00081L100,10852,RASU4,2294,AP00081U100,8772,,,,,ASIA,ABIA+ABIA,,FRIJ-1/FRIJ-2/FRIJ-3,FXFC-4/FXFC-5,,,,7/23/24
SRAN/LTE,rc5,AP00082,18002,AP00082GUL-18002,,,AP00082L100,358,RASU4,2294,AP00082U100,9119,BASUB,374498,AP00082G100,7,ASIA,ABIA+ABIA,,FRIJ-1/FRIJ-2/FRIJ-3,FXFA-5,FXFA-4,,,7/23/24
SRAN/LTE,rc5,AP00085,15518,AP00085GUL-15518,,,AP00085L100,10016,RASU4,2294,AP00085U100,8987,BASUB,374498,AP00085G100,2778,ASIA,ABIA+ABIA,,FRIJ-3/FRIJ-4/FRIJ-5/FRPA-6,FXFC-2,FXFA-1,,,7/23/24
SRAN/LTE,rc5,AP00086,16021,AP00086GU-16021,,,,,RASU4,2294,AP00086U100,8408,BASUB,374498,AP00086G100,1676,FSMF,FBBC,,,FXFC-1,FXFC-1,,,7/23/24
